timestamp_unix,timestamp_iso,participant_full_id,respiratory_rate_brpm,missing_value_reason
1770002220000,2026-02-02T03:17:00Z,1788-1-1-GV,,device_not_recording
1770002280000,2026-02-02T03:18:00Z,1788-1-1-GV,,device_not_recording
1770002340000,2026-02-02T03:19:00Z,1788-1-1-GV,,device_not_recording
1770002400000,2026-02-02T03:20:00Z,1788-1-1-GV,,device_not_recording
1770002460000,2026-02-02T03:21:00Z,1788-1-1-GV,,device_not_recording
1770002520000,2026-02-02T03:22:00Z,1788-1-1-GV,,device_not_recording
1770002580000,2026-02-02T03:23:00Z,1788-1-1-GV,,device_not_recording
1770002640000,2026-02-02T03:24:00Z,1788-1-1-GV,,device_not_recording
1770002700000,2026-02-02T03:25:00Z,1788-1-1-GV,,device_not_recording
1770002760000,2026-02-02T03:26:00Z,1788-1-1-GV,,device_not_recording
1770002820000,2026-02-02T03:27:00Z,1788-1-1-GV,,device_not_recording
1770002880000,2026-02-02T03:28:00Z,1788-1-1-GV,,device_not_recording
1770002940000,2026-02-02T03:29:00Z,1788-1-1-GV,,device_not_recording
1770003000000,2026-02-02T03:30:00Z,1788-1-1-GV,,device_not_recording
1770003060000,2026-02-02T03:31:00Z,1788-1-1-GV,,device_not_recording
1770003120000,2026-02-02T03:32:00Z,1788-1-1-GV,,device_not_recording
1770003180000,2026-02-02T03:33:00Z,1788-1-1-GV,,device_not_recording
1770003240000,2026-02-02T03:34:00Z,1788-1-1-GV,,device_not_recording
1770003300000,2026-02-02T03:35:00Z,1788-1-1-GV,,device_not_recording
1770003360000,2026-02-02T03:36:00Z,1788-1-1-GV,,device_not_recording
1770003420000,2026-02-02T03:37:00Z,1788-1-1-GV,,device_not_recording
1770003480000,2026-02-02T03:38:00Z,1788-1-1-GV,,device_not_recording
1770003540000,2026-02-02T03:39:00Z,1788-1-1-GV,,device_not_recording
1770003600000,2026-02-02T03:40:00Z,1788-1-1-GV,,device_not_recording
1770003660000,2026-02-02T03:41:00Z,1788-1-1-GV,,device_not_recording
1770003720000,2026-02-02T03:42:00Z,1788-1-1-GV,,device_not_recording
1770003780000,2026-02-02T03:43:00Z,1788-1-1-GV,,device_not_recording
1770003840000,2026-02-02T03:44:00Z,1788-1-1-GV,,device_not_recording
1770003900000,2026-02-02T03:45:00Z,1788-1-1-GV,,device_not_recording
1770003960000,2026-02-02T03:46:00Z,1788-1-1-GV,,device_not_recording
1770004020000,2026-02-02T03:47:00Z,1788-1-1-GV,,device_not_recording
1770004080000,2026-02-02T03:48:00Z,1788-1-1-GV,,device_not_recording
1770004140000,2026-02-02T03:49:00Z,1788-1-1-GV,,device_not_recording
1770004200000,2026-02-02T03:50:00Z,1788-1-1-GV,,device_not_recording
1770004260000,2026-02-02T03:51:00Z,1788-1-1-GV,,device_not_recording
1770004320000,2026-02-02T03:52:00Z,1788-1-1-GV,,device_not_recording
1770004380000,2026-02-02T03:53:00Z,1788-1-1-GV,,device_not_recording
1770004440000,2026-02-02T03:54:00Z,1788-1-1-GV,,device_not_recording
1770004500000,2026-02-02T03:55:00Z,1788-1-1-GV,,device_not_recording
1770004560000,2026-02-02T03:56:00Z,1788-1-1-GV,,device_not_recording
1770004620000,2026-02-02T03:57:00Z,1788-1-1-GV,,device_not_recording
1770004680000,2026-02-02T03:58:00Z,1788-1-1-GV,,device_not_recording
1770004740000,2026-02-02T03:59:00Z,1788-1-1-GV,,device_not_recording
1770004800000,2026-02-02T04:00:00Z,1788-1-1-GV,,device_not_recording
1770004860000,2026-02-02T04:01:00Z,1788-1-1-GV,,device_not_recording
1770004920000,2026-02-02T04:02:00Z,1788-1-1-GV,,device_not_recording
1770004980000,2026-02-02T04:03:00Z,1788-1-1-GV,,device_not_recording
1770005040000,2026-02-02T04:04:00Z,1788-1-1-GV,,device_not_recording
1770005100000,2026-02-02T04:05:00Z,1788-1-1-GV,,device_not_recording
1770005160000,2026-02-02T04:06:00Z,1788-1-1-GV,,device_not_recording
1770005220000,2026-02-02T04:07:00Z,1788-1-1-GV,,device_not_recording
1770005280000,2026-02-02T04:08:00Z,1788-1-1-GV,,device_not_recording
1770005340000,2026-02-02T04:09:00Z,1788-1-1-GV,,device_not_recording
1770005400000,2026-02-02T04:10:00Z,1788-1-1-GV,,device_not_recording
1770005460000,2026-02-02T04:11:00Z,1788-1-1-GV,,device_not_recording
1770005520000,2026-02-02T04:12:00Z,1788-1-1-GV,,device_not_recording
1770005580000,2026-02-02T04:13:00Z,1788-1-1-GV,,device_not_recording
1770005640000,2026-02-02T04:14:00Z,1788-1-1-GV,,device_not_recording
1770005700000,2026-02-02T04:15:00Z,1788-1-1-GV,,device_not_recording
1770005760000,2026-02-02T04:16:00Z,1788-1-1-GV,,device_not_recording
1770005820000,2026-02-02T04:17:00Z,1788-1-1-GV,,device_not_recording
1770005880000,2026-02-02T04:18:00Z,1788-1-1-GV,,device_not_recording
1770005940000,2026-02-02T04:19:00Z,1788-1-1-GV,,device_not_recording
1770006000000,2026-02-02T04:20:00Z,1788-1-1-GV,,device_not_recording
1770006060000,2026-02-02T04:21:00Z,1788-1-1-GV,,device_not_recording
1770006120000,2026-02-02T04:22:00Z,1788-1-1-GV,,device_not_recording
1770006180000,2026-02-02T04:23:00Z,1788-1-1-GV,,device_not_recording
1770006240000,2026-02-02T04:24:00Z,1788-1-1-GV,,device_not_recording
1770006300000,2026-02-02T04:25:00Z,1788-1-1-GV,,device_not_recording
1770006360000,2026-02-02T04:26:00Z,1788-1-1-GV,,device_not_recording
1770006420000,2026-02-02T04:27:00Z,1788-1-1-GV,,device_not_recording
1770006480000,2026-02-02T04:28:00Z,1788-1-1-GV,,device_not_recording
1770006540000,2026-02-02T04:29:00Z,1788-1-1-GV,,device_not_recording
1770006600000,2026-02-02T04:30:00Z,1788-1-1-GV,,device_not_recording
1770006660000,2026-02-02T04:31:00Z,1788-1-1-GV,,device_not_recording
1770006720000,2026-02-02T04:32:00Z,1788-1-1-GV,,device_not_recording
1770006780000,2026-02-02T04:33:00Z,1788-1-1-GV,,device_not_recording
1770006840000,2026-02-02T04:34:00Z,1788-1-1-GV,,device_not_recording
1770006900000,2026-02-02T04:35:00Z,1788-1-1-GV,,device_not_recording
1770006960000,2026-02-02T04:36:00Z,1788-1-1-GV,,device_not_recording
1770007020000,2026-02-02T04:37:00Z,1788-1-1-GV,,device_not_recording
1770007080000,2026-02-02T04:38:00Z,1788-1-1-GV,,device_not_recording
1770007140000,2026-02-02T04:39:00Z,1788-1-1-GV,,device_not_recording
1770007200000,2026-02-02T04:40:00Z,1788-1-1-GV,,device_not_recording
1770007260000,2026-02-02T04:41:00Z,1788-1-1-GV,,device_not_recording
1770007320000,2026-02-02T04:42:00Z,1788-1-1-GV,,device_not_recording
1770007380000,2026-02-02T04:43:00Z,1788-1-1-GV,,device_not_recording
1770007440000,2026-02-02T04:44:00Z,1788-1-1-GV,,device_not_recording
1770007500000,2026-02-02T04:45:00Z,1788-1-1-GV,,device_not_recording
1770007560000,2026-02-02T04:46:00Z,1788-1-1-GV,,device_not_recording
1770007620000,2026-02-02T04:47:00Z,1788-1-1-GV,,device_not_recording
1770007680000,2026-02-02T04:48:00Z,1788-1-1-GV,,device_not_recording
1770007740000,2026-02-02T04:49:00Z,1788-1-1-GV,,device_not_recording
1770007800000,2026-02-02T04:50:00Z,1788-1-1-GV,,device_not_recording
1770007860000,2026-02-02T04:51:00Z,1788-1-1-GV,,device_not_recording
1770007920000,2026-02-02T04:52:00Z,1788-1-1-GV,,device_not_recording
1770007980000,2026-02-02T04:53:00Z,1788-1-1-GV,,device_not_recording
1770008040000,2026-02-02T04:54:00Z,1788-1-1-GV,,device_not_recording
1770008100000,2026-02-02T04:55:00Z,1788-1-1-GV,,device_not_recording
1770008160000,2026-02-02T04:56:00Z,1788-1-1-GV,,device_not_recording
1770008220000,2026-02-02T04:57:00Z,1788-1-1-GV,,device_not_recording
1770008280000,2026-02-02T04:58:00Z,1788-1-1-GV,,device_not_recording
1770008340000,2026-02-02T04:59:00Z,1788-1-1-GV,,device_not_recording
1770008400000,2026-02-02T05:00:00Z,1788-1-1-GV,,device_not_recording
1770008460000,2026-02-02T05:01:00Z,1788-1-1-GV,,device_not_recording
1770008520000,2026-02-02T05:02:00Z,1788-1-1-GV,,device_not_recording
1770008580000,2026-02-02T05:03:00Z,1788-1-1-GV,,device_not_recording
1770008640000,2026-02-02T05:04:00Z,1788-1-1-GV,,device_not_recording
1770008700000,2026-02-02T05:05:00Z,1788-1-1-GV,,device_not_recording
1770008760000,2026-02-02T05:06:00Z,1788-1-1-GV,,device_not_recording
1770008820000,2026-02-02T05:07:00Z,1788-1-1-GV,,device_not_recording
1770008880000,2026-02-02T05:08:00Z,1788-1-1-GV,,device_not_recording
1770008940000,2026-02-02T05:09:00Z,1788-1-1-GV,,device_not_recording
1770009000000,2026-02-02T05:10:00Z,1788-1-1-GV,,device_not_recording
